contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration,ticker,timestamp
NVDA250801P00160000,2025-07-25 19:59:35+00:00,160.0,0.31,0.31,0.32,-0.050000012,-13.888891,11026.0,20236.0,0.40820904296875,False,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00162500,2025-07-25 19:59:43+00:00,162.5,0.44,0.43,0.44,-0.06999999,-13.725489,11437.0,11808.0,0.37720349365234374,False,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00165000,2025-07-25 19:59:59+00:00,165.0,0.65,0.63,0.65,-0.08000004,-10.958909,29291.0,26067.0,0.3523013989257812,False,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00167500,2025-07-25 19:59:53+00:00,167.5,0.96,0.96,0.98,-0.14000005,-12.727277,18914.0,9862.0,0.32910827148437494,False,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00170000,2025-07-25 19:59:51+00:00,170.0,1.5,1.49,1.51,-0.19000006,-11.242606,33526.0,18364.0,0.30933307861328124,False,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00172500,2025-07-25 19:59:55+00:00,172.5,2.31,2.32,2.35,-0.24000001,-9.411765,47852.0,7579.0,0.2951730639648437,False,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00175000,2025-07-25 19:59:52+00:00,175.0,3.49,3.45,3.55,-0.22000003,-5.92992,19392.0,6173.0,0.2841868457031249,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00177500,2025-07-25 19:59:59+00:00,177.5,5.11,5.0,5.15,-0.089999676,-1.7307631,2730.0,1474.0,0.2775951147460937,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00180000,2025-07-25 19:59:39+00:00,180.0,7.0,6.8,7.15,0.0,0.0,4820.0,1466.0,0.2834544311523437,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00182500,2025-07-25 19:59:22+00:00,182.5,9.2,8.95,9.6,0.07999992,0.87719214,633.0,317.0,0.3391179370117187,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00185000,2025-07-25 19:50:30+00:00,185.0,11.4,11.25,11.8,-0.07000065,-0.6102933,311.0,238.0,0.331061376953125,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00187500,2025-07-25 19:46:17+00:00,187.5,13.85,13.7,14.45,-0.25,-1.7730496,35.0,66.0,0.42139250488281255,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00190000,2025-07-25 18:54:02+00:00,190.0,16.55,16.05,18.0,-1.1800003,-6.6553884,66.0,7.0,0.6765169067382814,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00192500,2025-07-25 18:08:58+00:00,192.5,19.25,18.55,23.05,-0.3199997,-1.6351544,2.0,0.0,0.7854025366210937,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00195000,2025-07-22 13:52:51+00:00,195.0,29.0,21.05,25.75,0.0,0.0,1.0,1.0,0.8615736499023439,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00197500,2025-07-21 13:45:20+00:00,197.5,25.45,23.5,28.25,0.0,0.0,1.0,1.0,0.9160164648437501,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00200000,2025-07-24 19:24:58+00:00,200.0,26.2,25.75,30.75,0.0,0.0,24.0,21.0,0.9509282250976561,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00202500,2025-07-15 14:34:02+00:00,202.5,30.69,28.2,33.25,0.0,0.0,,1.0,1.0004932788085936,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00205000,2025-07-18 14:14:12+00:00,205.0,32.0,31.05,36.0,0.0,0.0,,0.0,1.1069380590820312,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00210000,2025-07-17 13:41:45+00:00,210.0,38.27,35.95,41.0,0.0,0.0,1.0,0.0,1.201175869140625,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00217500,2025-07-15 14:58:22+00:00,217.5,46.1,43.35,49.0,0.0,0.0,,,1.384524561767578,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
NVDA250801P00220000,2025-07-09 13:59:44+00:00,220.0,56.0,45.95,51.0,0.0,0.0,,0.0,1.3925811621093749,True,REGULAR,USD,put,2025-08-01,NVDA,2025-07-25 21:36:06
