query,title,description,content,vaderScore,finbertResult
SPDR S&P 500 ETF TRUST,FT Vest U.S. Equity Deep Buffer ETF – March (BATS:DMAR) Shares Sold by Oppenheimer & Co. Inc.,"Oppenheimer & Co. Inc. decreased its position in shares of FT Vest U.S. Equity Deep Buffer ETF – March (BATS:DMAR – Free Report) by 97.6% in the 4th quarter, according to the company in its most recent Form 13F filing with the SEC. The firm owned 13,857 share…","Oppenheimer &amp; Co. Inc. decreased its position in shares of FT Vest U.S. Equity Deep Buffer ETF – March (BATS:DMAR – Free Report) by 97.6% in the 4th quarter, according to the company in its most … [+2550 chars]",0.9042,negative
SPDR S&P 500 ETF TRUST,"IFP Advisors Inc Acquires Shares of 2,398 Innovator Equity Defined Protection ETF – 1 Yr December (BATS:ZDEK)","IFP Advisors Inc bought a new position in shares of Innovator Equity Defined Protection ETF – 1 Yr December (BATS:ZDEK – Free Report) in the 4th quarter, HoldingsChannel reports. The fund bought 2,398 shares of the company’s stock, valued at approximately $57…","IFP Advisors Inc bought a new position in shares of Innovator Equity Defined Protection ETF – 1 Yr December (BATS:ZDEK – Free Report) in the 4th quarter, HoldingsChannel reports. The fund bought 2,39… [+2286 chars]",0.946,neutral
SPDR S&P 500 ETF TRUST,"Oppenheimer & Co. Inc. Buys 5,832 Shares of SPDR Portfolio S&P 500 Growth ETF (NYSEARCA:SPYG)","Oppenheimer & Co. Inc. boosted its stake in shares of SPDR Portfolio S&P 500 Growth ETF (NYSEARCA:SPYG – Free Report) by 171.5% during the fourth quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission …","Oppenheimer &amp; Co. Inc. boosted its stake in shares of SPDR Portfolio S&amp;P 500 Growth ETF (NYSEARCA:SPYG – Free Report) by 171.5% during the fourth quarter, according to the company in its most… [+2694 chars]",0.9756,positive
SPDR S&P 500 ETF TRUST,"Sanctuary Advisors LLC Invests $229,000 in FT Cboe Vest U.S. Equity Moderate Buffer ETF – November (NYSEARCA:GNOV)","Sanctuary Advisors LLC purchased a new stake in shares of FT Cboe Vest U.S. Equity Moderate Buffer ETF – November (NYSEARCA:GNOV – Free Report) in the 4th quarter, HoldingsChannel.com reports. The firm purchased 6,452 shares of the company’s stock, valued at …","Sanctuary Advisors LLC purchased a new stake in shares of FT Cboe Vest U.S. Equity Moderate Buffer ETF – November (NYSEARCA:GNOV – Free Report) in the 4th quarter, HoldingsChannel.com reports. The fi… [+2298 chars]",0.9337,neutral
SPDR S&P 500 ETF TRUST,Innovator U.S. Equity Accelerated ETF – July (BATS:XDJL) Stock Price Up 0.9% – Here’s Why,"Innovator U.S. Equity Accelerated ETF – July (BATS:XDJL – Get Free Report) traded up 0.9% during trading on Wednesday . The company traded as high as $34.95 and last traded at $34.93. 4,052 shares changed hands during trading, The stock had previously closed …","Innovator U.S. Equity Accelerated ETF – July (BATS:XDJL – Get Free Report) traded up 0.9% during trading on Wednesday . The company traded as high as $34.95 and last traded at $34.93. 4,052 shares ch… [+1985 chars]",0.875,positive
SPDR S&P 500 ETF TRUST,Innovator U.S. Equity Accelerated ETF – April (BATS:XDAP) Stock Price Down 1.2% – Here’s Why,"Innovator U.S. Equity Accelerated ETF – April (BATS:XDAP – Get Free Report) was down 1.2% during mid-day trading on Wednesday . The company traded as low as $36.40 and last traded at $36.03. Approximately 546 shares traded hands during mid-day trading, a decl…",Innovator U.S. Equity Accelerated ETF – April (BATS:XDAP – Get Free Report) was down 1.2% during mid-day trading on Wednesday . The company traded as low as $36.40 and last traded at $36.03. Approxim… [+1791 chars],0.6808,negative
SPDR S&P 500 ETF TRUST,"Daily ETF Flows: SPY, VTI and BIL Lead Inflows Amid Selloff","The SPDR Bloomberg 1-3 Month T-Bill ETF (BIL) pulled in $672.1 million in fresh assets Tuesday. Here are the daily ETF flows for March 5, 2025.","Bond 
The SPDR Bloomberg 1-3 Month T-Bill ETF (BIL) pulled in $672.1 million in fresh assets Tuesday, with total assets under management growing 1.8% to $38.4 billion, according to etf.com daily ETF… [+4837 chars]",0.8268,positive
SPDR S&P 500 ETF TRUST,IFP Advisors Inc Purchases New Holdings in Innovator Equity Defined Protection ETF – 6 Mo Apr/Oct (NYSEARCA:APOC),"IFP Advisors Inc purchased a new stake in Innovator Equity Defined Protection ETF – 6 Mo Apr/Oct (NYSEARCA:APOC – Free Report) in the fourth quarter, Holdings Channel.com reports. The firm purchased 4,000 shares of the company’s stock, valued at approximately…","IFP Advisors Inc purchased a new stake in Innovator Equity Defined Protection ETF – 6 Mo Apr/Oct (NYSEARCA:APOC – Free Report) in the fourth quarter, Holdings Channel.com reports. The firm purchased … [+2350 chars]",0.8934,neutral
SPDR S&P 500 ETF TRUST,Sanctuary Advisors LLC Takes Position in Innovator Defined Wealth Shield ETF (BATS:BALT),"Sanctuary Advisors LLC acquired a new stake in Innovator Defined Wealth Shield ETF (BATS:BALT – Free Report) during the 4th quarter, Holdings Channel.com reports. The fund acquired 8,969 shares of the company’s stock, valued at approximately $285,000. Several…","Sanctuary Advisors LLC acquired a new stake in Innovator Defined Wealth Shield ETF (BATS:BALT – Free Report) during the 4th quarter, Holdings Channel.com reports. The fund acquired 8,969 shares of th… [+2236 chars]",0.9702,neutral
SPDR S&P 500 ETF TRUST,Experts Explain How To Invest In Stocks With 11 Simple Tips,Intimidated by the stock market? Here's the solution: 11 expert-provided tips that explain how to invest safely and profitably.,"The stock market can be unfriendly to newcomers trying to learn how to invest. There are dramatic headlines, nonsensical abbreviations and mysterious trends that seem to erase peoples money.
Yet, if… [+8912 chars]",0.4019,neutral
SPDR S&P 500 ETF TRUST,IFP Advisors Inc Sells 600 Shares of Innovator Equity Defined Protection ETF – 2 Yr to July 2025 (NYSEARCA:TJUL),"IFP Advisors Inc decreased its stake in shares of Innovator Equity Defined Protection ETF – 2 Yr to July 2025 (NYSEARCA:TJUL – Free Report) by 9.7% in the 4th quarter, according to its most recent 13F filing with the SEC. The firm owned 5,600 shares of the co…","IFP Advisors Inc decreased its stake in shares of Innovator Equity Defined Protection ETF 2 Yr to July 2025 (NYSEARCA:TJUL – Free Report) by 9.7% in the 4th quarter, according to its most recent 13F … [+2945 chars]",0.9246,negative
SPDR S&P 500 ETF TRUST,February 2025 ETF Flows: Record Highs and Sharp Selloffs,ETFs pulled in $110.8 billion in February as markets hit new highs before tumbling on trade war fears.,"etf.com
February was a month of mixed emotions in the markets. The S&amp;P 500 reached an all-time high on Feb. 19, driven by optimism over strong earnings growth and the potential for new tax cuts … [+81970 chars]",0.2263,negative
SPDR S&P 500 ETF TRUST,5 REIT ETFs To Buy For 2025,Explore the top REIT ETFs to add to your portfolio for long-term investing and diversification. Check this list now to uncover your next investing opportunities.,"A REIT ETF can add income plus important diversification to your&amp;nbsp;ETF portfolio. Look for a fund ... [+] with broad U.S. real estate exposure, a low expense ratio and low tracking error.
get… [+8821 chars]",-0.1779,neutral
SPDR S&P 500 ETF TRUST,SPDR S&P 500 ETF Trust: Pivot points,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…","Earnings calls, analyst events, roadshows and more",0.8442,neutral
SPDR S&P 500 ETF TRUST,SPMO Vs SPY: Which ETF Is The Better Buy?,"Compare SPMO and SPY ETFs to determine which is a better investment. Analyze their holdings, past performance and risk factors to make an informed choice.",SPY and SPMO offer distinct investment opportunities to investors with SPMO being more focused on ... [+] momentum-based growth with higher returns in bull markets while SPY delivers consistent growt… [+11238 chars],0.8955,neutral
SPDR S&P 500 ETF TRUST,‘Hot money’ flees Bitcoin at record pace,"Investors pulled a record US$3.3 billion from Bitcoin exchange-traded funds in February, poised for their biggest monthly exodus. Read more","Bitcoins inability to stay above the US$97,000 mark is the first sign of what Bank of America calls the bro bubble popping
Author of the article:
There is risk that Bitcoin prices can go lower to t… [+7498 chars]",-0.7165,negative
SPDR S&P 500 ETF TRUST,Tariff Fears Shift ETF Gains Toward Global Markets,President Trump's proposed duties and inflation data have pushed investors toward Europe and emerging markets.,"Tariff Fears Shift ETF Gains Toward Global Markets
European and emerging markets ETFs are outperforming their U.S. counterparts for the first time in years, as concerns about inflation and Trump adm… [+2473 chars]",-0.2023,positive
SPDR S&P 500 ETF TRUST,Global Retirement Partners LLC Makes New Investment in FT Cboe Vest U.S. Equity Moderate Buffer ETF – November (NYSEARCA:GNOV),"Global Retirement Partners LLC bought a new stake in shares of FT Cboe Vest U.S. Equity Moderate Buffer ETF – November (NYSEARCA:GNOV – Free Report) during the fourth quarter, according to the company in its most recent Form 13F filing with the Securities and…","Global Retirement Partners LLC bought a new stake in shares of FT Cboe Vest U.S. Equity Moderate Buffer ETF – November (NYSEARCA:GNOV – Free Report) during the fourth quarter, according to the compan… [+2658 chars]",0.9042,neutral
SPDR S&P 500 ETF TRUST,Innovator Equity Defined Protection ETF 1 Yr August (BATS:ZAUG) Holdings Reduced by Atria Wealth Solutions Inc.,"Atria Wealth Solutions Inc. lowered its position in Innovator Equity Defined Protection ETF 1 Yr August (BATS:ZAUG – Free Report) by 4.2% during the 4th quarter, according to its most recent disclosure with the Securities and Exchange Commission. The firm own…","Atria Wealth Solutions Inc. lowered its position in Innovator Equity Defined Protection ETF 1 Yr August (BATS:ZAUG – Free Report) by 4.2% during the 4th quarter, according to its most recent disclosu… [+2452 chars]",0.9612,negative
SPDR S&P 500 ETF TRUST,"Atria Wealth Solutions Inc. Has $458,000 Stake in AllianzIM U.S. Large Cap Buffer10 Aug ETF (NYSEARCA:AUGT)","Atria Wealth Solutions Inc. decreased its position in shares of AllianzIM U.S. Large Cap Buffer10 Aug ETF (NYSEARCA:AUGT – Free Report) by 5.9% in the 4th quarter, HoldingsChannel reports. The firm owned 14,726 shares of the company’s stock after selling 921 …","Atria Wealth Solutions Inc. decreased its position in shares of AllianzIM U.S. Large Cap Buffer10 Aug ETF (NYSEARCA:AUGT – Free Report) by 5.9% in the 4th quarter, HoldingsChannel reports. The firm o… [+2757 chars]",0.9747,negative
SPDR S&P 500 ETF TRUST,Atria Wealth Solutions Inc. Sells 790 Shares of Innovator Equity Defined Protection ETF – 6 Mo Jan/Jul (BATS:JAJL),"Atria Wealth Solutions Inc. lessened its stake in Innovator Equity Defined Protection ETF – 6 Mo Jan/Jul (BATS:JAJL – Free Report) by 5.2% during the 4th quarter, Holdings Channel.com reports. The institutional investor owned 14,308 shares of the company’s st…","Atria Wealth Solutions Inc. lessened its stake in Innovator Equity Defined Protection ETF – 6 Mo Jan/Jul (BATS:JAJL – Free Report) by 5.2% during the 4th quarter, Holdings Channel.com reports. The in… [+2449 chars]",0.9709,positive
SPDR S&P 500 ETF TRUST,"Sigma Planning Corp Buys 1,098 Shares of FT Cboe Vest U.S. Equity Moderate Buffer ETF – May (NYSEARCA:GMAY)","Sigma Planning Corp boosted its position in shares of FT Cboe Vest U.S. Equity Moderate Buffer ETF – May (NYSEARCA:GMAY – Free Report) by 6.9% during the fourth quarter, according to the company in its most recent filing with the Securities and Exchange Commi…","Sigma Planning Corp boosted its position in shares of FT Cboe Vest U.S. Equity Moderate Buffer ETF – May (NYSEARCA:GMAY – Free Report) by 6.9% during the fourth quarter, according to the company in i… [+2983 chars]",0.9545,positive
SPDR S&P 500 ETF TRUST,SPDR S&P 500 ETF Trust: Pivot points,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…","Earnings calls, analyst events, roadshows and more",0.8442,neutral
SPDR S&P 500 ETF TRUST,Atria Wealth Solutions Inc. Raises Stake in FT Vest U.S. Equity Moderate Buffer ETF – September (BATS:GSEP),"Atria Wealth Solutions Inc. raised its stake in shares of FT Vest U.S. Equity Moderate Buffer ETF – September (BATS:GSEP – Free Report) by 218.5% during the 4th quarter, according to its most recent filing with the Securities and Exchange Commission. The inst…","Atria Wealth Solutions Inc. raised its stake in shares of FT Vest U.S. Equity Moderate Buffer ETF – September (BATS:GSEP – Free Report) by 218.5% during the 4th quarter, according to its most recent … [+2189 chars]",0.9747,positive
SPDR S&P 500 ETF TRUST,Decode the Stock Market's Health With This Key Indicator,"The US Consumer Confidence Index® came in much lower than expectations, and the Expectations Index fell to 72.9. A fall below 80 signals a recession ahead, enough to elevate the fear of economic weakness. As a result, the stock market sold off. But after 11:3…",<ul><li>Investors are worried about a weakening economy and other headwinds.</li><li>Looking under the hood can reveal the strength or weakness of the overall stock market.</li><li>Investors are rota… [+4190 chars],-0.8176,negative
SPDR S&P 500 ETF TRUST,6 Great Commodity ETFs For 2025,Discover the best commodity ETFs for 2025. Check this list to see which ETFs may present the best opportunity for investors seeking commodity exposure.,"Commodity ETFs can provide an important layer of diversification for your portfolio. 
getty
Ready to move your portfolio beyond stocks
 and bonds? A commodity ETF may be your next investing move. … [+11594 chars]",0.9618,neutral
SPDR S&P 500 ETF TRUST,Principal Financial Group Inc. Boosts Position in SPDR Portfolio S&P 500 ETF (NYSEARCA:SPLG),"Principal Financial Group Inc. raised its stake in shares of SPDR Portfolio S&P 500 ETF (NYSEARCA:SPLG – Free Report) by 18.5% in the fourth quarter, according to its most recent filing with the Securities & Exchange Commission. The institutional investor own…","Principal Financial Group Inc. raised its stake in shares of SPDR Portfolio S&amp;P 500 ETF (NYSEARCA:SPLG – Free Report) by 18.5% in the fourth quarter, according to its most recent filing with the … [+2371 chars]",0.926,positive
SPDR S&P 500 ETF TRUST,10 Friday AM Reads,My end-of-week morning train WFH reads: • A.I. Is Changing How Silicon Valley Builds Start-Ups: Tech start-ups typically raised huge sums to hire armies of workers and grow fast. Now artificial intelligence tools are making workers more productive and spurrin…,A.I. Is Changing How Silicon Valley Builds Start-Ups: Tech start-ups typically raised huge sums to hire armies of workers and grow fast. Now artificial intelligence tools are making workers more prod… [+2752 chars],0.8689,neutral
SPDR S&P 500 ETF TRUST,"Palantir shares drop 7%, falling for a second day, as retail traders' latest cult obsession starts to unwind",Wednesday's decline came as investors keyed in on the CEO's new stock sale plan and the possibility of defense cuts.,"Investors continued to dump Palantir shares on Thursday, escalating concerns that the latest hot pick among retail traders could be fizzling out.
Shares of the mysterious technology and defense stoc… [+4540 chars]",-0.3182,negative
SPDR S&P 500 ETF TRUST,SPDR S&P 500 ETF Trust: Pivot points,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…","Earnings calls, analyst events, roadshows and more",0.8442,neutral
SPDR S&P 500 ETF TRUST,Innovator Defined Wealth Shield ETF (BATS:BALT) Shares Purchased by Allworth Financial LP,"Allworth Financial LP boosted its holdings in shares of Innovator Defined Wealth Shield ETF (BATS:BALT – Free Report) by 111.4% in the 4th quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission. The institu…","Allworth Financial LP boosted its holdings in shares of Innovator Defined Wealth Shield ETF (BATS:BALT – Free Report) by 111.4% in the 4th quarter, according to the company in its most recent 13F fil… [+3074 chars]",0.9799,positive
SPDR S&P 500 ETF TRUST,"20,565 Shares in AllianzIM U.S. Equity Buffer15 Uncapped Sep ETF (BATS:SEPU) Acquired by Strategic Financial Concepts LLC","Strategic Financial Concepts LLC bought a new position in shares of AllianzIM U.S. Equity Buffer15 Uncapped Sep ETF (BATS:SEPU – Free Report) during the fourth quarter, according to its most recent 13F filing with the Securities and Exchange Commission (SEC).…","Strategic Financial Concepts LLC bought a new position in shares of AllianzIM U.S. Equity Buffer15 Uncapped Sep ETF (BATS:SEPU – Free Report) during the fourth quarter, according to its most recent 1… [+1891 chars]",0.9246,neutral
SPDR S&P 500 ETF TRUST,Vanguard ETF poised to overtake State Street's fund as world's biggest,Vanguard Group's Standard & Poor's 500 ETF is on the edge of finally seizing the title of the world's largest exchange-traded fund from rival State Street...,"By Suzanne McGee
(Reuters) - Vanguard Group's Standard &amp; Poor's 500 ETF is on the edge of finally seizing the title of the world's largest exchange-traded fund from rival State Street Global Adv… [+2744 chars]",0.25,positive
SPDR S&P 500 ETF TRUST,Paul Singer's Elliott Management bets against Nvidia after calling it a 'bubble' and saying AI is 'overhyped',"Elliott Management had ""at least $600 million in downside exposure"" to Nvidia stock at the end of December, one analyst said.","Elliott Management bet big against Nvidia after telling clients the chipmaker's stock was in a ""bubble"" and artificial intelligence was ""overhyped.""
Billionaire investor Paul Singer's firm bought pu… [+2585 chars]",0.2732,neutral
SPDR S&P 500 ETF TRUST,Warren Buffett’s Berkshire Takes Stake In Constellation Brands,Berkshire entered a new holding in Constellation Brands during the fourth quarter of 2024. Buffett's firm also trimmed its position in Bank of America.,"By GuruFocus
The insurance conglomerate revealed its 4th-quarter portfolio update, revealing that it entered a new position in an alcoholic beverage company. Berkshire also trimmed its holding in Ba… [+4360 chars]",0.0,negative
SPDR S&P 500 ETF TRUST,Warren Buffett's Berkshire Hathaway slashed its Bank of America stake and dumped bank stocks last quarter,Warren Buffett's Berkshire Hathaway reduced its Bank of America stake to less than 9% and pared bets on Citigroup and Capital One last quarter.,"Berkshire Hathaway CEO Warren Buffett.Reuters/Jason Reed
<ul><li>Warren Buffett's Berkshire Hathaway cut its Bank of America stake and other bets last quarter.</li><li>The investor's company exited … [+3177 chars]",-0.6908,negative
S&P 500,Trump-driven turbulence draws new investors into gold,"Investors are increasingly turning to gold ETFs amid political and economic unpredictability under the Trump administration. Gold prices have hit a record high, with a notable increase in U.S. investors moving away from equities. Continuous inflows into gold …","Investors seeking shelter from political and economic volatility triggered by the new U.S. administration are increasingly moving into gold Exchange-Traded Funds, adding momentum to the market's reco… [+3407 chars]",0.3182,positive
S&P 500,"Gold tops $3,000 for first time on Trump tariff war, stocks rebound","Gold rose above $3,000 for the first time Friday as President Donald Trump's trade wars boosted demand for safe-haven assets, while stock markets bounced on signs US lawmakers would avert a government shutdown. - Times of uncertainty - Gold, a haven in times …","New York, Mar 15, 2025 -Gold rose above $3,000 for the first time Friday as President Donald Trump's trade wars boosted demand for safe-haven assets, while stock markets bounced on signs US lawmakers… [+3964 chars]",-0.7579,positive
S&P 500,"Global stocks rebound after S&P 500 correction, safe-haven gold touches record","U.S. and European stocks experienced a positive end to the week, despite economic concerns related to tariffs. Gold hit a record high due to ongoing anxiety. German government bond yields and the euro saw an increase, boosting U.S. Treasury yields. Major U.S.","U.S. equities followed European stocks higher on Friday to end a bumpy week on a positive note, although safe-haven gold hit a record high with investors still showing some signs of anxiety about the… [+4015 chars]",0.8834,positive
S&P 500,"Wall Street rallies to its best day in months, but that's not enough to salvage its losing week","U.S. stocks saw a strong rally on Friday as the S&P 500, Dow Jones Industrial Average, and Nasdaq composite climbed significantly. Despite this surge, the markets experienced a fourth straight losing week. The rally came amid efforts to prevent a government s…",U.S. stocks rallied to their best day in months on Friday as Wall Street's roller coaster suddenly shot back upward. That still wasn't enough to keep the U.S. market from a fourth straight losing wee… [+4983 chars],0.8176,negative
S&P 500,US stocks end sharply higher as selloff prompts dip-buying rally,"U.S. stocks witnessed a strong rebound on Friday, driven by bargain-hunting after a week of trade war-induced recession fears. Major indexes, including the S&P 500 and Nasdaq, saw significant gains, particularly in tech-related sectors. Despite Friday’s rally…",U.S. stocks rebounded on Friday as investors hunted for bargains at the end of a tumultuous week in which U.S. President Donald Trump's escalating trade war fueled recession fears and doused risk app… [+3682 chars],-0.8658,positive
S&P 500,Wall St Week Ahead-Fed on tap for tariff-jolted market as investors look for calm,"U.S. stock markets are volatile due to Trump's fluctuating tariff policies, with the Federal Reserve meeting in the coming week. Investors seek hints about future interest rate cuts to stabilize markets. Recent economic data and inflation reports suggest poss…","A U.S. stock market rocked by President Donald Trump's back-and-forth on foreign import tariffs faces a Federal Reserve meeting in the coming week, as investors look for hints about further interest … [+3753 chars]",0.7269,negative
S&P 500,Trump to the Rescue? Why the Market Crashed Despite the President’s Crypto Support,"At the beginning of 2025, Donald Trump’s return to power led to a sharp revision of the government’s crypto policy and explosive market movements. The Trump administration declared a pro-crypto stance, from establishing a strategic Bitcoin reserve to softenin…","At the beginning of 2025, Donald Trumps return to power led to a sharp revision of the government’s crypto policy and explosive market movements.
The Trump administration declared a pro-crypto stanc… [+8111 chars]",0.7184,neutral
S&P 500,Black Screen has been reoccuring check for malware,"Black Screen has been reoccuring check for malware - posted in Virus, Trojan, Spyware, and Malware Removal Help: Hi, the only avenues of malware I can think of was a website that was blocked by MBAM saying it was attempting to port scan. Not immediate but aft…","Hi, the only avenues of malware I can think of was a website that was blocked by MBAM saying it was attempting to port scan. Not immediate but after that event I had Black Screen issue more than twic… [+81853 chars]",-0.3291,neutral
S&P 500,Berkshire’s stock buyback drought continued into March. Buffett doesn’t view shares as cheap.,Berkshire hasn’t repurchased any stock since May 2024—the longest period of inactivity since CEO Warren Buffett got expanded buyback authority in 2018.,"The stock buyback drought continues at Berkshire Hathaway.
The company didnt repurchase any shares from Feb. 10 until March 5, Barrons calculates, based on the Berkshire proxy statement released lat… [+2031 chars]",0.1561,negative
S&P 500,How Intel Became the S&P 500’s Top Performer This Week,"Key Takeaways
- Intel's stock was the S&P 500's top performer this week after the chipmaker named a new CEO.
- The company announced Wednesday that veteran semiconductor executive Lip-Bu Tan will be its new CEO, effective March 18.
- The appointment also foll…","Youve Read the News - Now Find the ExpertClick to discover leading experts on 50,000+ topics for media, events &amp; more.
Discover Experts on 50,000+ TopicsConnect for media, speaking, expert witne… [+95 chars]",0.6908,neutral
S&P 500,"If You Invested $10K In Regency Centers Stock 10 Years Ago, How Much Would You Have Now?","Regency Centers Corporation (NASDAQ:REG) is a qualified real estate investment trust, which owns, operates, and develops shopping centers located in suburban...","If You Invested $10K In Regency Centers Stock 10 Years Ago, How Much Would You Have Now?
Benzinga and Yahoo Finance LLC may earn commission or revenue on some items through the links below.
Regency… [+3743 chars]",0.5661,neutral
S&P 500,"Wall Street rallies to its best day in months, but can’t save another losing week","It still wasn’t enough to keep the U.S. market from a fourth straight losing week, its longest such streak since August.",NEW YORK (AP) U.S. stocks rallied to their best day in months on Friday as Wall Streets roller coaster suddenly shot back upward. That still wasnt enough to keep the U.S. market from a fourth straigh… [+5329 chars],0.85,positive
S&P 500,Trump says the economy is in 'transition.' What comes after?,"""A little disturbance,"" ""a period of transition,"" ""a detox period."" These are all phrases that President Trump and his administration have used to describe the economy, as the stock market has plunged in response to one tariff announcement after another.<br><…","The S&amp;P 500 posted its fourth straight week of losses on Friday.
Timothy A. Clary/AFP via Getty Images
""A little disturbance,"" ""a period of transition,"" ""a detox period."" These are all phrases … [+765 chars]",-0.6613,neutral
S&P 500,S&P 500 Closes Near Session High | Bloomberg: The Close 03/14/2025,Bloomberg Television brings you the latest news and analysis leading up to the final minutes and seconds before and after the ...,"Youve Read the News - Now Find the ExpertClick to discover leading experts on 50,000+ topics for media, events &amp; more.
Discover Experts on 50,000+ TopicsConnect for media, speaking, expert witne… [+95 chars]",0.0,neutral
S&P 500,Here's what a key index is saying about the economy,"The Russell 2000 index, made up of small-cap companies, is close to entering a bear market. Here's what that means.","As consumers and investors anxiously search for telltale signs of where the economy is going, amid wild swings in the stock market and plunging consumer sentiment caused by President Trump's foreign … [+3554 chars]",-0.2263,negative
S&P 500,Bill Ackman Wants to Build a “Modern-day” Berkshire Hathaway—Here’s How,"It’s not hard to imagine why so many people want to channel Warren Buffett and his legendary firm Berkshire Hathaway (NYSE:BRK-B), which has trounced markets since its inception. Undoubtedly, some doubts arose when Berkshire struggled to top the S&P 500 by a …","Youve Read the News - Now Find the ExpertClick to discover leading experts on 50,000+ topics for media, events &amp; more.
Discover Experts on 50,000+ TopicsConnect for media, speaking, expert witne… [+95 chars]",-0.2359,neutral
S&P 500,"Stocks Rebound After S&P’s Fall Into Correction, but Trump Tariffs Keep Markets on Edge","Stocks Rebound After S&P Falls Into Correction, but Tariff Unease Lingers
The gains on Friday were the biggest daily jump since President Trump’s election. But they weren’t enough to overcome steep tariff-induced losses earlier in the week, and the S&P 500 re…","Youve Read the News - Now Find the ExpertClick to discover leading experts on 50,000+ topics for media, events &amp; more.
Discover Experts on 50,000+ TopicsConnect for media, speaking, expert witne… [+95 chars]",-0.6124,positive
S&P 500,Ticker: Wall Street rallies to its best day in months,"U.S. stocks rallied to their best day in months on Friday as Wall Street’s roller coaster suddenly shot back upward. That still wasn’t enough to keep the U.S. market from a fourth straight losing week, its longest such streak since August.
The S&P 500 jumped …","Youve Read the News - Now Find the ExpertClick to discover leading experts on 50,000+ topics for media, events &amp; more.
Discover Experts on 50,000+ TopicsConnect for media, speaking, expert witne… [+95 chars]",0.8271,positive
S&P 500,Worries over Trump's promise to remake the economy showed up in a big way this week,"As voters returned Donald Trump to the White House in November, many had the economy top of mind.","As voters returned Donald Trump to the White House in November, many had the economy top of mind. Candidate Trump vowed to bring down prices right away and foresaw boom times for the market.
Thats n… [+5313 chars]",0.2732,neutral
S&P 500,Ticker: Wall Street rallies to its best day in months,Ticker: Wall Street rallies to its best day in months,U.S. stocks rallied to their best day in months on Friday as Wall Street’s roller coaster suddenly shot back upward. That still wasn’t enough to keep the U.S. market from a fourth straight losing wee… [+1455 chars],0.9169,negative
S&P 500,Stock Market Today: Dow Rises More Than 600 Points After Shutdown Averted - The Wall Street Journal,"Stock Market Today: Dow Rises More Than 600 Points After Shutdown AvertedThe Wall Street Journal Stock market today: Dow, S&P 500 soar, Nasdaq rebounds in best day since November to cap volatile weekYahoo Finance Trading Day: Turbulent week ends with Friday f…","""Hey Ivan, check your six.""
-- Sidewinder missile jacket patch, showing a Sidewinder driving up the tail
 of a Russian Su-27",0.5994,positive
S&P 500,"Wall Street rallies to its best day in months, but that’s not enough to salvage its losing week","NEW YORK — U.S. stocks rallied to their best day in months on Friday as Wall Street’s roller coaster suddenly shot back upward. That still wasn’t enough to keep the U.S. market from a fourth straight losing week, its longest such streak since August.
The S&P …","Youve Read the News - Now Find the ExpertClick to discover leading experts on 50,000+ topics for media, events &amp; more.
Discover Experts on 50,000+ TopicsConnect for media, speaking, expert witne… [+95 chars]",0.6059,neutral
S&P 500,"A 10% drop for stocks is scary, but isn't that rare","The U.S. stock market has just dropped 10% from its high set last month, hurt by worries about the economy and a global trade war. T he fall for the S&amp;P 500 is steep enough that Wall Street has a name for it: a “correction.” Such drops have happened regul…","The U.S. stock market has just dropped 10% from its high set last month, hurt by worries about the economy and a global trade war.
T he fall for the S&amp;P 500 is steep enough that Wall Street has … [+5904 chars]",-0.9861,negative
S&P 500,Wall Street rallies to its best day in months,Worries have been rising that U.S. consumers may cut back on their spending because of uncertainty around tariffs.,NEW YORK — U.S. stocks rallied to their best day in months on Friday as Wall Street’s roller coaster suddenly shot back upward. That still wasn’t enough to keep the U.S. market from a fourth straight… [+4985 chars],0.4767,positive
S&P 500,"Gold tops $3,000 for first time on Trump tariff war, stocks rebound","NEW YORK: Gold rose above US$3,000 for the first time Friday (Mar 14) as President Donald Trump's trade wars boosted demand for safe-haven assets, while stock markets bounced","Gold, a haven in times of uncertainty, rose to as much as US$3,004 an ounce before falling back to just under US$3,000.
The precious metal was ""boosted on increased haven demand amid trade war risks… [+578 chars]",-0.3818,positive
S&P 500,"Dow pops more than 650 points in relief bounce Friday, but still posts worst week since 2023: Live updates - CNBC","Dow pops more than 650 points in relief bounce Friday, but still posts worst week since 2023: Live updatesCNBC S&P 500, Nasdaq Post Their Best Day Since November ElectionThe Wall Street Journal Dow, S&P 500, Nasdaq surge as stocks set to end another volatile …","""Hey Ivan, check your six.""
-- Sidewinder missile jacket patch, showing a Sidewinder driving up the tail
 of a Russian Su-27",-0.0772,negative
S&P 500,The S&P 500 rebounds a day after it fell into a correction,,"If you click 'Accept all', we and our partners, including 238 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]",0.5423,neutral
