query,title,description,content,vaderScore,finbertResult
SPDR S&P 500 ETF TRUST,Envestnet Portfolio Solutions Inc. Boosts Stock Position in FT Vest U.S. Equity Deep Buffer ETF – March (BATS:DMAR),"Envestnet Portfolio Solutions Inc. increased its stake in FT Vest U.S. Equity Deep Buffer ETF – March (BATS:DMAR – Free Report) by 2.7% in the 4th quarter, Holdings Channel.com reports. The firm owned 12,786 shares of the company’s stock after buying an addit…","Envestnet Portfolio Solutions Inc. increased its stake in FT Vest U.S. Equity Deep Buffer ETF – March (BATS:DMAR – Free Report) by 2.7% in the 4th quarter, Holdings Channel.com reports. The firm owne… [+2522 chars]",0.9468,positive
SPDR S&P 500 ETF TRUST,Avantax Advisory Services Inc. Purchases New Shares in AllianzIM U.S. Large Cap Buffer10 Sep ETF (NYSEARCA:SEPT),"Avantax Advisory Services Inc. acquired a new position in AllianzIM U.S. Large Cap Buffer10 Sep ETF (NYSEARCA:SEPT – Free Report) in the fourth quarter, Holdings Channel reports. The institutional investor acquired 8,975 shares of the company’s stock, valued …","Avantax Advisory Services Inc. acquired a new position in AllianzIM U.S. Large Cap Buffer10 Sep ETF (NYSEARCA:SEPT – Free Report) in the fourth quarter, Holdings Channel reports. The institutional in… [+2490 chars]",0.9169,neutral
SPDR S&P 500 ETF TRUST,"Warren Buffett Top Wealth Gainer, Elon Musk Top Wealth Loser In 2025: Here's How Much Billionaires Have Added, Lost","Billionaire investor Warren Buffett continues to post annual gains for Berkshire Hathaway Inc (NYSE:BRK)(NYSE:BRK) stock that outperform the SPDR S&P 500 ETF Trust (NYSE:SPY), which tracks the S&P 500 Index.
Strong gains for Berkshire stock in 2025 have Buffe…","Billionaire investor Warren Buffett continues to post annual gains for Berkshire Hathaway Inc (NYSE:BRK)(NYSE:BRK) stock that outperform the SPDR S&amp;P 500 ETF Trust (NYSE:SPY), which tracks the S&… [+153 chars]",0.9607,positive
SPDR S&P 500 ETF TRUST,3 Big Dividends That Have Proven The ‘Experts’ Wrong Again,"Most investors who’ve invested for the long haul are ready to deal with this selloff. That’s because, over the last five years, stocks have been on an absolute tear.","MISTAKES TO AVOID
getty
Heres some good news in these uncertain times: Most investors whove invested for the long haul are well-equipped to deal with this selloff. Thats because, over the last five… [+6664 chars]",-0.7241,positive
SPDR S&P 500 ETF TRUST,SPDR S&P 500 ETF Trust: Pivot points,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…","Earnings calls, analyst events, roadshows and more",0.8442,neutral
SPDR S&P 500 ETF TRUST,"Commonwealth Equity Services LLC Sells 2,947 Shares of AllianzIM U.S. Equity Buffer15 Uncapped Apr ETF (BATS:ARLU)","Commonwealth Equity Services LLC lessened its stake in shares of AllianzIM U.S. Equity Buffer15 Uncapped Apr ETF (BATS:ARLU – Free Report) by 2.0% during the 4th quarter, according to its most recent disclosure with the SEC. The institutional investor owned 1…","Commonwealth Equity Services LLC lessened its stake in shares of AllianzIM U.S. Equity Buffer15 Uncapped Apr ETF (BATS:ARLU – Free Report) by 2.0% during the 4th quarter, according to its most recent… [+1797 chars]",0.9042,positive
SPDR S&P 500 ETF TRUST,HighTower Advisors LLC Makes New Investment in Innovator Equity Defined Protection ETF – 1 Yr October (NYSEARCA:ZOCT),"HighTower Advisors LLC bought a new stake in shares of Innovator Equity Defined Protection ETF – 1 Yr October (NYSEARCA:ZOCT – Free Report) in the 4th quarter, Holdings Channel reports. The firm bought 65,833 shares of the company’s stock, valued at approxima…","HighTower Advisors LLC bought a new stake in shares of Innovator Equity Defined Protection ETF – 1 Yr October (NYSEARCA:ZOCT – Free Report) in the 4th quarter, Holdings Channel reports. The firm boug… [+2385 chars]",0.9337,neutral
SPDR S&P 500 ETF TRUST,Charles Schwab Investment Management Inc. Has $6.82 Million Position in SPDR Portfolio S&P 500 Value ETF (NYSEARCA:SPYV),"Charles Schwab Investment Management Inc. cut its position in SPDR Portfolio S&P 500 Value ETF (NYSEARCA:SPYV – Free Report) by 11.3% during the 4th quarter, HoldingsChannel reports. The firm owned 133,286 shares of the company’s stock after selling 16,986 sh…","Charles Schwab Investment Management Inc. cut its position in SPDR Portfolio S&amp;P 500 Value ETF (NYSEARCA:SPYV – Free Report) by 11.3% during the 4th quarter, HoldingsChannel reports. The firm own… [+2927 chars]",0.8957,negative
SPDR S&P 500 ETF TRUST,What's hot in ETFs? Bond funds are in demand as investors flee the Nasdaq 'QQQ',"There have been strong inflows into fixed income, especially ultrashort funds. Precious metal funds have seen surprisingly light inflows.","About 2,000 asset managers and investment advisors are here at the Exchange ETF conference in Las Vegas.  
A small ETF crowd arrived Saturday night to see Dead &amp; Co. at the Sphere, who put on an… [+7850 chars]",0.7322,neutral
SPDR S&P 500 ETF TRUST,SPDR S&P 500 ETF Trust: Pivot points,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…","Earnings calls, analyst events, roadshows and more",0.8442,neutral
SPDR S&P 500 ETF TRUST,FT Vest U.S. Equity Buffer ETF – March (BATS:FMAR) Shares Sold by Avantax Advisory Services Inc.,"Avantax Advisory Services Inc. cut its holdings in shares of FT Vest U.S. Equity Buffer ETF – March (BATS:FMAR – Free Report) by 55.5% during the fourth quarter, Holdings Channel reports. The firm owned 10,100 shares of the company’s stock after selling 12,61…","Avantax Advisory Services Inc. cut its holdings in shares of FT Vest U.S. Equity Buffer ETF – March (BATS:FMAR – Free Report) by 55.5% during the fourth quarter, Holdings Channel reports. The firm ow… [+2389 chars]",0.8807,negative
SPDR S&P 500 ETF TRUST,"Harbour Investments Inc. Buys Shares of 2,391 FT Cboe Vest U.S. Equity Moderate Buffer ETF – November (NYSEARCA:GNOV)","Harbour Investments Inc. purchased a new position in shares of FT Cboe Vest U.S. Equity Moderate Buffer ETF – November (NYSEARCA:GNOV – Free Report) during the fourth quarter, according to its most recent filing with the Securities and Exchange Commission. Th…","Harbour Investments Inc. purchased a new position in shares of FT Cboe Vest U.S. Equity Moderate Buffer ETF – November (NYSEARCA:GNOV – Free Report) during the fourth quarter, according to its most r… [+2656 chars]",0.9246,neutral
SPDR S&P 500 ETF TRUST,"Harbour Investments Inc. Invests $81,000 in AllianzIM U.S. Equity Buffer15 Uncapped Nov ETF (BATS:NVBU)","Harbour Investments Inc. acquired a new position in shares of AllianzIM U.S. Equity Buffer15 Uncapped Nov ETF (BATS:NVBU – Free Report) during the fourth quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Com…","Harbour Investments Inc. acquired a new position in shares of AllianzIM U.S. Equity Buffer15 Uncapped Nov ETF (BATS:NVBU – Free Report) during the fourth quarter, according to the company in its most… [+2035 chars]",0.9042,neutral
SPDR S&P 500 ETF TRUST,AllianzIM U.S. Equity Buffer15 Uncapped Jul ETF (BATS:JULU) Stock Position Trimmed by Commonwealth Equity Services LLC,"Commonwealth Equity Services LLC trimmed its position in shares of AllianzIM U.S. Equity Buffer15 Uncapped Jul ETF (BATS:JULU – Free Report) by 0.5% in the fourth quarter, according to its most recent 13F filing with the Securities & Exchange Commission. The …","Commonwealth Equity Services LLC trimmed its position in shares of AllianzIM U.S. Equity Buffer15 Uncapped Jul ETF (BATS:JULU – Free Report) by 0.5% in the fourth quarter, according to its most recen… [+1976 chars]",0.9042,negative
SPDR S&P 500 ETF TRUST,"Envestnet Portfolio Solutions Inc. Sells 1,888 Shares of FT Vest U.S. Equity Buffer ETF – March (BATS:FMAR)","Envestnet Portfolio Solutions Inc. lessened its position in shares of FT Vest U.S. Equity Buffer ETF – March (BATS:FMAR – Free Report) by 8.3% in the fourth quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commi…","Envestnet Portfolio Solutions Inc. lessened its position in shares of FT Vest U.S. Equity Buffer ETF – March (BATS:FMAR – Free Report) by 8.3% in the fourth quarter, according to the company in its m… [+2774 chars]",0.9477,positive
SPDR S&P 500 ETF TRUST,"Farther Finance Advisors LLC Purchases Shares of 4,496 Innovator Equity Defined Protection ETF – 2 Yr To January 2026 (NYSEARCA:AJAN)","Farther Finance Advisors LLC purchased a new stake in shares of Innovator Equity Defined Protection ETF – 2 Yr To January 2026 (NYSEARCA:AJAN – Free Report) during the 4th quarter, HoldingsChannel reports. The firm purchased 4,496 shares of the company’s stoc…","Farther Finance Advisors LLC purchased a new stake in shares of Innovator Equity Defined Protection ETF – 2 Yr To January 2026 (NYSEARCA:AJAN – Free Report) during the 4th quarter, HoldingsChannel re… [+2455 chars]",0.9246,neutral
SPDR S&P 500 ETF TRUST,Economists React To Powell: 'We Are Now Seeing The Stag And The Flation',"The Federal Reserve left interest rates unchanged at 4.25%-4.50% on Wednesday, with Chairman Jerome Powell reviving the term “transitory” to describe the...","Economists React To Powell: 'We Are Now Seeing The Stag And The Flation'
The Federal Reserve left interest rates unchanged at 4.25%-4.50% on Wednesday, with Chairman Jerome Powell reviving the term … [+4480 chars]",0.7184,neutral
SPDR S&P 500 ETF TRUST,SPDR S&P 500 ETF Trust: Pivot points,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…","Earnings calls, analyst events, roadshows and more",0.8442,neutral
SPDR S&P 500 ETF TRUST,This ‘Unpatriotic’ Trade Nets You A 9.1% Dividend,"For years, it’s been a struggle to try to convince many US investors to spread some of their money abroad. But 2025 might be a different story.","Closeup of an American flag in a row. Memorial day, Independence day, Veterans day, patriotic ... [+] concept. Copy space.
getty
For years, its been a struggle to try to convince many US investors … [+5809 chars]",-0.1531,neutral
SPDR S&P 500 ETF TRUST,Calamos S&P 500 Structured Alt Protection ETF – September (NYSEARCA:CPST) Trading Up 0.1% – Time to Buy?,"Calamos S&P 500 Structured Alt Protection ETF – September (NYSEARCA:CPST – Get Free Report) was up 0.1% on Monday . The company traded as high as $25.22 and last traded at $25.22. Approximately 95 shares were traded during mid-day trading, a decline of 99% fr…",Calamos S&amp;P 500 Structured Alt Protection ETF – September (NYSEARCA:CPST – Get Free Report) was up 0.1% on Monday . The company traded as high as $25.22 and last traded at $25.22. Approximately 9… [+2299 chars],0.8316,positive
SPDR S&P 500 ETF TRUST,S&P 500 Price Trend Flashes Warning Signals But This Expert Says 'Start Looking For A Buy Signal' After Last Week's Drawdown,"The S&P 500 index jumped over 2% on Friday, after a fall into the correction zone on Thursday last week, whereas the Nasdaq continues to be in the correction...","S&amp;P 500 Price Trend Flashes Warning Signals But This Expert Says 'Start Looking For A Buy Signal' After Last Week's Drawdown
Benzinga and Yahoo Finance LLC may earn commission or revenue on some… [+2144 chars]",-0.5859,negative
SPDR S&P 500 ETF TRUST,SPDR S&P 500 ETF Trust: Pivot points,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…","Earnings calls, analyst events, roadshows and more",0.8442,neutral
SPDR S&P 500 ETF TRUST,"Can Bitcoin's IBIT Surpass SPY To Become The Largest ETF? We Asked AI Bots Perplexity And Grok This Question, And Here's What They Said","The SPDR S&P 500 ETF (NYSE:SPY) has arguably been the world's most popular exchange-traded fund over the past three decades, serving as the go-to choice for those looking to bet on the U.S. stock market.
On the other hand, BlackRock’s iShares Bitcoin Trust ET…","Youve Read the News - Now Find the ExpertClick to discover leading experts on 50,000+ topics for media, events &amp; more.
Discover Experts on 50,000+ TopicsConnect for media, speaking, expert witne… [+95 chars]",0.8221,neutral
SPDR S&P 500 ETF TRUST,Raymond James Financial Inc. Takes $23.63 Million Position in AllianzIM U.S. Large Cap Buffer20 Aug ETF (NYSEARCA:AUGW),"Raymond James Financial Inc. acquired a new stake in AllianzIM U.S. Large Cap Buffer20 Aug ETF (NYSEARCA:AUGW – Free Report) in the fourth quarter, according to its most recent 13F filing with the Securities & Exchange Commission. The fund acquired 807,566 sh…","Raymond James Financial Inc. acquired a new stake in AllianzIM U.S. Large Cap Buffer20 Aug ETF (NYSEARCA:AUGW – Free Report) in the fourth quarter, according to its most recent 13F filing with the Se… [+2735 chars]",0.8316,neutral
SPDR S&P 500 ETF TRUST,Steward Partners Investment Advisory LLC Trims Stock Holdings in FT Vest U.S. Equity Buffer ETF – March (BATS:FMAR),"Steward Partners Investment Advisory LLC trimmed its holdings in FT Vest U.S. Equity Buffer ETF – March (BATS:FMAR – Free Report) by 9.2% in the fourth quarter, Holdings Channel reports. The institutional investor owned 4,921 shares of the company’s stock aft…","Steward Partners Investment Advisory LLC trimmed its holdings in FT Vest U.S. Equity Buffer ETF – March (BATS:FMAR – Free Report) by 9.2% in the fourth quarter, Holdings Channel reports. The institut… [+2708 chars]",0.8316,negative
SPDR S&P 500 ETF TRUST,Raymond James Financial Inc. Takes $42.25 Million Position in FT Vest U.S. Equity Moderate Buffer ETF – September (BATS:GSEP),"Raymond James Financial Inc. acquired a new stake in FT Vest U.S. Equity Moderate Buffer ETF – September (BATS:GSEP – Free Report) during the fourth quarter, according to its most recent 13F filing with the Securities and Exchange Commission. The firm acquire…","Raymond James Financial Inc. acquired a new stake in FT Vest U.S. Equity Moderate Buffer ETF – September (BATS:GSEP – Free Report) during the fourth quarter, according to its most recent 13F filing w… [+2409 chars]",0.8316,neutral
SPDR S&P 500 ETF TRUST,This Simple Investing Blunder Could Cost You 8%+ Dividends,When it comes to our favorite income investments—8%+ yielding closed-end funds (CEFs)—there are still a lot of misconceptions out there.,"Investing Mistake
getty
I recently got some reader feedback that made me realize something: When it comes to our favorite income investments8%+ yielding closed-end funds (CEFs)there are still a lot… [+6420 chars]",0.5574,neutral
SPDR S&P 500 ETF TRUST,"Why Wall Street Is Punishing Palantir, Tesla and MicroStrategy Today","The tariffs-inspired stock market rout that began last week picked up steam on Monday, with the SPDR S&P 500 ETF Trust (NYSE: SPY) falling about 2.1% through noon ET, and the Nasdaq off 3.4%. Searching amongst the rubble, three stock selloffs stand out.
 
 
K…","Youve Read the News - Now Find the ExpertClick to discover leading experts on 50,000+ topics for media, events &amp; more.
Discover Experts on 50,000+ TopicsConnect for media, speaking, expert witne… [+95 chars]",-0.2263,negative
SPDR S&P 500 ETF TRUST,Steward Partners Investment Advisory LLC Has $1.33 Million Holdings in FT Cboe Vest U.S. Equity Moderate Buffer ETF – June (NYSEARCA:GJUN),"Steward Partners Investment Advisory LLC raised its position in FT Cboe Vest U.S. Equity Moderate Buffer ETF – June (NYSEARCA:GJUN – Free Report) by 9.5% during the 4th quarter, according to its most recent filing with the Securities and Exchange Commission (…","Steward Partners Investment Advisory LLC raised its position in FT Cboe Vest U.S. Equity Moderate Buffer ETF – June (NYSEARCA:GJUN – Free Report) by 9.5% during the 4th quarter, according to its most… [+2398 chars]",0.8316,positive
SPDR S&P 500 ETF TRUST,Is the SPDR S&P 500 ETF Trust the Smartest Investment You Can Make Today?,"With the three major indexes slipping over the past few weeks, now may not seem like the best time to invest in stocks. It's always more tempting to buy when we see a particular stock or asset rising, as we can easily imagine our returns if the momentum keeps…","Youve Read the News - Now Find the ExpertDiscover leading experts on 50,000+ topics for media, events &amp; more.
Discover Experts on 50,000+ TopicsConnect for media, speaking, expert witness inquir… [+86 chars]",0.9359,neutral
SPDR S&P 500 ETF TRUST,Is the SPDR S&P 500 ETF Trust the Smartest Investment You Can Make Today?,"In This Article:
With the three major indexes slipping over the past few weeks, now may not seem like the best time to invest in stocks. It's always more tempting to buy when we see a particular stock or asset rising, as we can easily imagine our returns if t…","Youve Read the News - Now Find the ExpertDiscover leading experts on 50,000+ topics for media, events &amp; more.
Discover Experts on 50,000+ TopicsConnect for media, speaking, expert witness inquir… [+86 chars]",0.9359,neutral
SPDR S&P 500 ETF TRUST,Is the SPDR S&P 500 ETF Trust the Smartest Investment You Can Make Today?,,"If you click 'Accept all', we and our partners, including 238 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]",0.8957,neutral
SPDR S&P 500 ETF TRUST,Why You Can Do Better Than the SPDR S&P 500 ETF Trust,"SPDR S&P 500 ETF Trust (NYSEMKT: SPY) will always have a special place in the history of Wall Street. That's because the exchange-traded fund (ETF) was the first of its kind. But the ETF market has changed dramatically over the years and, today, investors can…","Discover leading experts on 50,000+ topicsConnect for media, speaking, expert witness inquiries &amp; more.
Experts on 50,000+ topicsClick to connect for media &amp; more.",0.8074,neutral
SPDR S&P 500 ETF TRUST,Why You Can Do Better Than the SPDR S&P 500 ETF Trust,,"If you click 'Accept all', we and our partners, including 238 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]",0.8658,neutral
SPDR S&P 500 ETF TRUST,Proficio Capital Partners LLC Takes Position in Innovator Equity Defined Protection ETF 1 Yr August (BATS:ZAUG),"Proficio Capital Partners LLC purchased a new position in Innovator Equity Defined Protection ETF 1 Yr August (BATS:ZAUG – Free Report) in the fourth quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission. …","Proficio Capital Partners LLC purchased a new position in Innovator Equity Defined Protection ETF 1 Yr August (BATS:ZAUG – Free Report) in the fourth quarter, according to the company in its most rec… [+2447 chars]",0.8316,neutral
SPDR S&P 500 ETF TRUST,FT Vest U.S. Equity Deep Buffer ETF – March (BATS:DMAR) Shares Sold by Oppenheimer & Co. Inc.,"Oppenheimer & Co. Inc. decreased its position in shares of FT Vest U.S. Equity Deep Buffer ETF – March (BATS:DMAR – Free Report) by 97.6% in the 4th quarter, according to the company in its most recent Form 13F filing with the SEC. The firm owned 13,857 share…","Oppenheimer &amp; Co. Inc. decreased its position in shares of FT Vest U.S. Equity Deep Buffer ETF – March (BATS:DMAR – Free Report) by 97.6% in the 4th quarter, according to the company in its most … [+2550 chars]",0.9042,negative
SPDR S&P 500 ETF TRUST,"IFP Advisors Inc Acquires Shares of 2,398 Innovator Equity Defined Protection ETF – 1 Yr December (BATS:ZDEK)","IFP Advisors Inc bought a new position in shares of Innovator Equity Defined Protection ETF – 1 Yr December (BATS:ZDEK – Free Report) in the 4th quarter, HoldingsChannel reports. The fund bought 2,398 shares of the company’s stock, valued at approximately $57…","IFP Advisors Inc bought a new position in shares of Innovator Equity Defined Protection ETF – 1 Yr December (BATS:ZDEK – Free Report) in the 4th quarter, HoldingsChannel reports. The fund bought 2,39… [+2286 chars]",0.946,neutral
SPDR S&P 500 ETF TRUST,"Oppenheimer & Co. Inc. Buys 5,832 Shares of SPDR Portfolio S&P 500 Growth ETF (NYSEARCA:SPYG)","Oppenheimer & Co. Inc. boosted its stake in shares of SPDR Portfolio S&P 500 Growth ETF (NYSEARCA:SPYG – Free Report) by 171.5% during the fourth quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission …","Oppenheimer &amp; Co. Inc. boosted its stake in shares of SPDR Portfolio S&amp;P 500 Growth ETF (NYSEARCA:SPYG – Free Report) by 171.5% during the fourth quarter, according to the company in its most… [+2694 chars]",0.9756,positive
SPDR S&P 500 ETF TRUST,"Sanctuary Advisors LLC Invests $229,000 in FT Cboe Vest U.S. Equity Moderate Buffer ETF – November (NYSEARCA:GNOV)","Sanctuary Advisors LLC purchased a new stake in shares of FT Cboe Vest U.S. Equity Moderate Buffer ETF – November (NYSEARCA:GNOV – Free Report) in the 4th quarter, HoldingsChannel.com reports. The firm purchased 6,452 shares of the company’s stock, valued at …","Sanctuary Advisors LLC purchased a new stake in shares of FT Cboe Vest U.S. Equity Moderate Buffer ETF – November (NYSEARCA:GNOV – Free Report) in the 4th quarter, HoldingsChannel.com reports. The fi… [+2298 chars]",0.9337,neutral
SPDR S&P 500 ETF TRUST,Innovator U.S. Equity Accelerated ETF – July (BATS:XDJL) Stock Price Up 0.9% – Here’s Why,"Innovator U.S. Equity Accelerated ETF – July (BATS:XDJL – Get Free Report) traded up 0.9% during trading on Wednesday . The company traded as high as $34.95 and last traded at $34.93. 4,052 shares changed hands during trading, The stock had previously closed …","Innovator U.S. Equity Accelerated ETF – July (BATS:XDJL – Get Free Report) traded up 0.9% during trading on Wednesday . The company traded as high as $34.95 and last traded at $34.93. 4,052 shares ch… [+1985 chars]",0.875,positive
SPDR S&P 500 ETF TRUST,Innovator U.S. Equity Accelerated ETF – April (BATS:XDAP) Stock Price Down 1.2% – Here’s Why,"Innovator U.S. Equity Accelerated ETF – April (BATS:XDAP – Get Free Report) was down 1.2% during mid-day trading on Wednesday . The company traded as low as $36.40 and last traded at $36.03. Approximately 546 shares traded hands during mid-day trading, a decl…",Innovator U.S. Equity Accelerated ETF – April (BATS:XDAP – Get Free Report) was down 1.2% during mid-day trading on Wednesday . The company traded as low as $36.40 and last traded at $36.03. Approxim… [+1791 chars],0.6808,negative
SPDR S&P 500 ETF TRUST,"Daily ETF Flows: SPY, VTI and BIL Lead Inflows Amid Selloff","The SPDR Bloomberg 1-3 Month T-Bill ETF (BIL) pulled in $672.1 million in fresh assets Tuesday. Here are the daily ETF flows for March 5, 2025.","Bond 
The SPDR Bloomberg 1-3 Month T-Bill ETF (BIL) pulled in $672.1 million in fresh assets Tuesday, with total assets under management growing 1.8% to $38.4 billion, according to etf.com daily ETF… [+4837 chars]",0.8268,positive
SPDR S&P 500 ETF TRUST,IFP Advisors Inc Purchases New Holdings in Innovator Equity Defined Protection ETF – 6 Mo Apr/Oct (NYSEARCA:APOC),"IFP Advisors Inc purchased a new stake in Innovator Equity Defined Protection ETF – 6 Mo Apr/Oct (NYSEARCA:APOC – Free Report) in the fourth quarter, Holdings Channel.com reports. The firm purchased 4,000 shares of the company’s stock, valued at approximately…","IFP Advisors Inc purchased a new stake in Innovator Equity Defined Protection ETF – 6 Mo Apr/Oct (NYSEARCA:APOC – Free Report) in the fourth quarter, Holdings Channel.com reports. The firm purchased … [+2350 chars]",0.8934,neutral
SPDR S&P 500 ETF TRUST,Sanctuary Advisors LLC Takes Position in Innovator Defined Wealth Shield ETF (BATS:BALT),"Sanctuary Advisors LLC acquired a new stake in Innovator Defined Wealth Shield ETF (BATS:BALT – Free Report) during the 4th quarter, Holdings Channel.com reports. The fund acquired 8,969 shares of the company’s stock, valued at approximately $285,000. Several…","Sanctuary Advisors LLC acquired a new stake in Innovator Defined Wealth Shield ETF (BATS:BALT – Free Report) during the 4th quarter, Holdings Channel.com reports. The fund acquired 8,969 shares of th… [+2236 chars]",0.9702,neutral
S&P 500,"Trump Reacts To Selloff Following Auto Tariffs: 'That Can Take Care Of Itself In One Day, Two Days, Or One Week'","As President Donald Trump‘s auto tariffs pulled the markets down on Wednesday, he shrugged off the selloff worries, saying that markets can “take care of...","Benzinga and Yahoo Finance LLC may earn commission or revenue on some items through the links below.
As President Donald Trumps auto tariffs pulled the markets down on Wednesday, he shrugged off the… [+2471 chars]",0.5574,negative
S&P 500,Do Weight Loss Medications Impact Mental Health?,"Drugs like Ozempic, Wegovy, and Saxenda have become hugely popular. But could they cause psychological side effects in their users?","In late 2017, the FDA approved the first and best-known GLP-1 receptor agonist, which youll probably know as Ozempic. At first it was only recognized as appropriate to treat Type 2 diabetes, but just… [+7557 chars]",0.8676,neutral
S&P 500,"Nasdaq, S&P, and Dow tread water as investors assess Trump's new auto tariffs","Early on and Wall Street's major averages observe limited moves on Thursday as traders assessed President Trump's new tariffs on automobile imports.
The S&P 500 (SP500) was near flat, the Nasdaq (Composite (COMP:IND) was -0.1%, and","Early on and Wall Street's major averages observe limited moves on Thursday as traders assessed President Trump's new tariffs on automobile imports.The S&amp;P 500 (SP500) was near flat, the Nasdaq (… [+104 chars]",-0.5151,negative
S&P 500,"Homes England, Greater Manchester and West Yorkshire Pension Funds provide £96.7 million for Leeds residential scheme","Funding for Barings, a large diversified real estate manager, to develop a major residential scheme near Leeds city centre","Homes England, Greater Manchester Pension Fund (GMPF) and West Yorkshire Pension Fund (WYPF) will provide a £91 million loan over a four-year term. In addition to this, the West Yorkshire Combined Au… [+5089 chars]",0.6124,positive
S&P 500,"A peptide-neurotensin conjugate that crosses the blood-brain barrier induces pharmacological hypothermia associated with anticonvulsant, neuroprotective, and anti-inflammatory properties following status epilepticus in mice","Preclinical and clinical studies show that mild to moderate hypothermia is neuroprotective in sudden cardiac arrest, ischemic stroke, perinatal hypoxia/ischemia, traumatic brain injury, and seizures. Induction of hypothermia largely involves physical cooling …","Animals
All animals were housed 6 per cage in a temperature and humidity-controlled room (22 ± 2°C, 12 hr light-dark cycles), had free access to food and water. Procedures involving animals were car… [+38953 chars]",-0.7269,neutral
S&P 500,"Amid instabilité, India looks more predictable: Alexandre De Rothschild, executive chairman, Rothschild & Co","Scion of Europe’s first family of finance talks about the business climate, trust, smart money and how it works. During unpredictable environment, wealth preservation comes front and center while transformative deals take s back seat.","Amid widespread instability and amplified geopolitical flux, Europe is showing positive signs of resilience, even if the Eurozone hasnt always worked in a coordinated manner, said Alexandre de Rothsc… [+8936 chars]",0.9153,positive
S&P 500,Dimeric R25CPTH(1–34) activates the parathyroid hormone-1 receptor in vitro and stimulates bone formation in osteoporotic female mice,"Osteoporosis, characterized by reduced bone density and strength, increases fracture risk, pain, and limits mobility. Established therapies of parathyroid hormone (PTH) analogs effectively promote bone formation and reduce fractures in severe osteoporosis, bu…","Plasmid construction
Request a detailed protocol
The coding sequences (CDS) of pre-pro-PTH and the mutated form, R56Cpre-pro-PTH[R25CPTH], were amplified using primers containing the attB site (Sup… [+16419 chars]",0.4019,neutral
S&P 500,"Asia-Pacific markets live: Australia elections, auto stocks","Australia's Prime Minister Anthony Albanese announced a national election for May 3, kicking off a five-week campaign.","Asia-Pacific markets opened lower Friday, tracking losses on Wall Street as U.S. President Donald Trump's tariff threats kept investors on edge.
Australia's S&amp;P/ASX 200 slipped 0.11% as Prime Mi… [+1286 chars]",-0.7717,negative
S&P 500,"Stock market today: Dow, S&P 500, Nasdaq futures waver as Wall Street faces escalating trade war",,"If you click 'Accept all', we and our partners, including 238 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]",-0.1027,neutral
S&P 500,"Stock Market Today: Dow, S&P 500 Fall After Trump Auto Tariffs News","LIVE UPDATES | CONCLUDED
Stock Market News: Dow Falls After Auto Tariff Announcement
The S&P 500 and the tech-heavy Nasdaq were also lower on Thursday.
Last Updated:
March 27, 2025 at 5:15 PM EDT
Key Events
Latest Updates
Crude futures settle higher with the …","LIVE UPDATES | CONCLUDEDStock Market News: Dow Falls After Auto Tariff AnnouncementThe S&amp;P 500 and the tech-heavy Nasdaq were also lower on Thursday.Last Updated:March 27, 2025 at 5:15 PM EDTKey … [+150 chars]",-0.7964,negative
S&P 500,US airlines lose altitude as economic turbulence hits travel demand,"Carriers including Delta, United, and Frontier have trimmed flight capacity to protect margins, while ticket sales and passenger traffic have declined.","U.S. airlines were flying high less than two months ago on talk of a new golden age, as strong travel demand and tight industry-wide capacity raised the prospect of a multi-year profit boom. But Pres… [+4361 chars]",0.6187,negative
S&P 500,Veteran fund manager offers blunt take after Nvidia stock drop,Here's what could happen to Nvidia shares next.,"The artificial intelligence spending frenzy has catapulted Nvidia's share price and turned Nvidia into a household name akin to Google and Apple.
There's been a tsunami of interest in AI research an… [+5987 chars]",0.7269,neutral
S&P 500,"172,017 Job Cuts In One Month – Mass Layoffs Rise To A Level That We Haven’t Seen Since The Great Recession","Have you ever not been able to sleep at night because you are stressed out about your finances?  If so, you are certainly not alone.  When there is simply not enough money coming in to pay all the bills, the pressure can be excruciating.  The cost of food, ho…","Have you ever not been able to sleep at night because you are stressed out about your finances?  If so, you are certainly not alone.  When there is simply not enough money coming in to pay all the bi… [+7238 chars]",-0.7253,negative
