query,title,description,content,vaderScore,finbertResult
AMZN STOCK,"Amazon.com, Inc. (NASDAQ:AMZN) Stock Holdings Raised by Trifecta Capital Advisors LLC","Trifecta Capital Advisors LLC raised its position in Amazon.com, Inc. (NASDAQ:AMZN) by 2.1% in the 4th quarter, Holdings Channel reports. The fund owned 109,833 shares of the e-commerce giant’s stock after purchasing an additional 2,303 shares during the peri…","Trifecta Capital Advisors LLC raised its position in Amazon.com, Inc. (NASDAQ:AMZN) by 2.1% in the 4th quarter, Holdings Channel reports. The fund owned 109,833 shares of the e-commerce giant’s stock… [+5686 chars]",0.6808,positive
AMZN STOCK,"Holistic Financial Partners Trims Stock Position in Amazon.com, Inc. (NASDAQ:AMZN)","Holistic Financial Partners decreased its position in Amazon.com, Inc. (NASDAQ:AMZN) by 2.9% in the fourth quarter, Holdings Channel reports. The firm owned 14,423 shares of the e-commerce giant’s stock after selling 437 shares during the period. Amazon.com a…","Holistic Financial Partners decreased its position in Amazon.com, Inc. (NASDAQ:AMZN) by 2.9% in the fourth quarter, Holdings Channel reports. The firm owned 14,423 shares of the e-commerce giant’s st… [+5593 chars]",0.6808,negative
AMZN STOCK,"Amazon.com, Inc. (NASDAQ:AMZN) Receives $260.65 Average PT from Analysts","Shares of Amazon.com, Inc. (NASDAQ:AMZN) have earned an average recommendation of “Moderate Buy” from the forty-five research firms that are currently covering the company, MarketBeat.com reports. Two investment analysts have rated the stock with a hold recom…","Shares of Amazon.com, Inc. (NASDAQ:AMZN) have earned an average recommendation of “Moderate Buy” from the forty-five research firms that are currently covering the company, MarketBeat.com reports. Tw… [+5548 chars]",0.5267,positive
AMZN STOCK,"Amazon.com, Inc. (AMZN) Growth Story Intact—Analyst Reiterates Buy Rating","We recently published a list of the 10 AI Stocks Catching Wall Street’s Attention. In this article, we are going to take a look at where Amazon.com Inc...","We recently published a list of the 10 AI Stocks Catching Wall Streets Attention. In this article, we are going to take a look at where Amazon.com Inc. (NASDAQ:AMZN) stands against other AI stocks th… [+4575 chars]",0.3818,neutral
AMZN STOCK,Watch These UPS Price Levels After Stock Hits 5-Year Low,United Parcel Service shares moved higher Wednesday after falling yesterday to their lowest level in nearly five years. Here are the key chart levels to...,"Source: TradingView.com
<ul><li>United Parcel Service shares moved higher Wednesday after falling yesterday to their lowest level in nearly five years.
</li><li>Since setting their record high in J… [+3373 chars]",-0.3182,negative
AMZN STOCK,Analyst reboots Carvana stock price target on pullback,This is what could happen next to Carvana's stock.,"These are the people who want to drive you happy.
In 2022, online used car retailer Carvana  (CVNA)  made its Super Bowl debut with a 30-second commercial with the slogan ""We'll Drive You Happy.""
D… [+4612 chars]",0.9118,neutral
AMZN STOCK,"Despite DeepSeek Buzz, Amazon, U.S. Tech Giants Have These AI Advantages Over China, Says Analyst",U.S. tech companies are way outspending China peers on AI. That could prove a long-term advantage for Amazon stock and other U.S. giants.,DeepSeek's reportedly lower-cost AI models have made investors uneasy about big spending from U.S. tech giants such as Amazon (AMZN). But the hundreds of billions of dollars that American tech giants… [+4342 chars],0.2242,positive
AMZN STOCK,CoreWeave’s IPO Valuation Is Rotten To The Core,"CoreWeave’s IPO looks more like a plan to boost Wall Street insider bonuses and throw a lifeline to a cash-burning business, rather than the launch of the next NVIDIA.","CANADA - 2025/03/19: In this photo illustration, the CoreWeave logo is seen displayed on a ... More smartphone screen. (Photo Illustration by Thomas Fuller/SOPA Images/LightRocket via Getty Images)
… [+19433 chars]",0.6997,neutral
AMZN STOCK,Cybersecurity Stock Cracks Breakout Code — With Help From Amazon,"Labeling itself ""The World's Identity Company,"" cybersecurity leader Okta (OKTA) continues to build on its partnership with Amazon.com (AMZN) subsidiary Amazon Web Services. After getting named the AWS Global Marketplace Partner Of The Year, Okta has just hit…","Labeling itself ""The World's Identity Company,"" cybersecurity leader Okta (OKTA) continues to build on its partnership with Amazon.com (AMZN) subsidiary Amazon Web Services. After getting named the A… [+143 chars]",0.875,positive
AMZN STOCK,It Is Time To Buy Tesla And Amazon,"Of the Magnificent Seven stocks, these two appear to be the two to own now. Monthly price cycles have turned up and the share price of both stocks has followed.","AP Photo/Nam Y. Huh
Copyright 2025 The Associated Press. All rights reserved.
The last postings described the market conditions for the magnificent seven stocks plus one. Two stocks now stand out: … [+1414 chars]",0.8934,neutral
AMZN STOCK,Here's how much the Magnificent 7's revenue grew last year,The Magnificent Seven companies that dominate the tech industry and the U.S. stock market each reported billions of dollars in revenue last year.Read more...,"The Magnificent Seven companies that dominate the tech industry and the U.S. stock market each reported billions of dollars in revenue last year.
While Amazon (AMZN) reported the highest annual reve… [+165 chars]",0.9132,neutral
AMZN STOCK,"Amazon.com, Inc. (NASDAQ:AMZN) Holdings Boosted by RPG Investment Advisory LLC","RPG Investment Advisory LLC grew its holdings in Amazon.com, Inc. (NASDAQ:AMZN) by 0.1% in the fourth quarter, Holdings Channel.com reports. The firm owned 101,068 shares of the e-commerce giant’s stock after purchasing an additional 77 shares during the peri…","RPG Investment Advisory LLC grew its holdings in Amazon.com, Inc. (NASDAQ:AMZN) by 0.1% in the fourth quarter, Holdings Channel.com reports. The firm owned 101,068 shares of the e-commerce giant’s st… [+5694 chars]",0.7964,positive
AMZN STOCK,"Moisand Fitzgerald Tamayo LLC Sells 74 Shares of Amazon.com, Inc. (NASDAQ:AMZN)","Moisand Fitzgerald Tamayo LLC reduced its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 8.0% in the 4th quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission (SEC). The fund owned 852 shares of the …","Moisand Fitzgerald Tamayo LLC reduced its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 8.0% in the 4th quarter, according to the company in its most recent 13F filing with the Securities and … [+6079 chars]",0.8807,negative
AMZN STOCK,"Amazon.com, Inc. (NASDAQ:AMZN) Shares Sold by Northwest Capital Management Inc","Northwest Capital Management Inc reduced its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 1.2% during the 4th quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission. The institutional investor owned 23,1…","Northwest Capital Management Inc reduced its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 1.2% during the 4th quarter, according to the company in its most recent Form 13F filing with the Securities an… [+6100 chars]",0.6808,negative
AMZN STOCK,"Partners Wealth Management LLC Takes $1.61 Million Position in Amazon.com, Inc. (NASDAQ:AMZN)","Partners Wealth Management LLC bought a new position in shares of Amazon.com, Inc. (NASDAQ:AMZN) in the fourth quarter, Holdings Channel.com reports. The institutional investor bought 7,341 shares of the e-commerce giant’s stock, valued at approximately $1,61…","Partners Wealth Management LLC bought a new position in shares of Amazon.com, Inc. (NASDAQ:AMZN) in the fourth quarter, Holdings Channel.com reports. The institutional investor bought 7,341 shares of… [+5638 chars]",0.9601,neutral
AMZN STOCK,"Hardman Johnston Global Advisors LLC Acquires 51,335 Shares of Amazon.com, Inc. (NASDAQ:AMZN)","Hardman Johnston Global Advisors LLC grew its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 40.1% in the fourth quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission. The fund owned 179,505 share…","Hardman Johnston Global Advisors LLC grew its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 40.1% in the fourth quarter, according to the company in its most recent 13F filing with the Secu… [+6439 chars]",0.7783,positive
AMZN STOCK,"Rowlandmiller & PARTNERS.ADV Buys 150 Shares of Amazon.com, Inc. (NASDAQ:AMZN)","Rowlandmiller & PARTNERS.ADV increased its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 1.6% during the fourth quarter, according to its most recent filing with the SEC. The institutional investor owned 9,307 shares of the e-commerce giant’s stock aft…","Rowlandmiller &amp; PARTNERS.ADV increased its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 1.6% during the fourth quarter, according to its most recent filing with the SEC. The institutional… [+6200 chars]",0.875,positive
AMZN STOCK,"Amazon.com, Inc. (NASDAQ:AMZN) Shares Acquired by Roffman Miller Associates Inc. PA","Roffman Miller Associates Inc. PA boosted its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 1.9% during the fourth quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission (SEC). The institutional investor ow…","Roffman Miller Associates Inc. PA boosted its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 1.9% during the fourth quarter, according to its most recent Form 13F filing with the Securities … [+5827 chars]",0.9186,positive
AMZN STOCK,"World Equity Group Inc. Buys 309 Shares of Amazon.com, Inc. (NASDAQ:AMZN)","World Equity Group Inc. increased its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 1.0% in the 4th quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission. The fund owned 30,084 shares of the e-commerce giant’…","World Equity Group Inc. increased its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 1.0% in the 4th quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commi… [+5825 chars]",0.875,positive
AMZN STOCK,"Amazon.com, Inc. (NASDAQ:AMZN) Shares Bought by Dover Advisors LLC","Dover Advisors LLC increased its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 2.3% during the fourth quarter, according to its most recent filing with the Securities & Exchange Commission. The fund owned 25,329 shares of the e-commerce giant’s stock after acqui…","Dover Advisors LLC increased its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 2.3% during the fourth quarter, according to its most recent filing with the Securities &amp; Exchange Commission. The fund… [+5849 chars]",0.875,positive
AMZN STOCK,"Capital Advisors Ltd. LLC Buys 281 Shares of Amazon.com, Inc. (NASDAQ:AMZN)","Capital Advisors Ltd. LLC increased its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 2.3% in the fourth quarter, Holdings Channel reports. The institutional investor owned 12,273 shares of the e-commerce giant’s stock after acquiring an additional 281 shares du…","Capital Advisors Ltd. LLC increased its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 2.3% in the fourth quarter, Holdings Channel reports. The institutional investor owned 12,273 shares of the e-commer… [+6074 chars]",0.875,positive
AMZN STOCK,UPS Stock Closes at Lowest Level in Nearly 5 Years,The Stock Led S&P 500 Decliners on Tuesday,"United Parcel Service (UPS) was the worst-performing stock in the S&amp;P 500 on Tuesday as the shipping giant's shares closed at their lowest level in nearly five years.
UPS shares fell 5% to $109.… [+627 chars]",0.25,negative
AMZN STOCK,"If You Bought 1 Share of Amazon at Its IPO, Here's How Many Shares You Would Own Now","In This Article:
Amazon (NASDAQ: AMZN) has changed a lot since its founding in 1994, going from an online bookstore to a market leader in e-commerce, cloud computing, and advertising.
Due to its incredible growth, the company has split its stock four times to…","In This Article:Amazon (NASDAQ: AMZN) has changed a lot since its founding in 1994, going from an online bookstore to a market leader in e-commerce, cloud computing, and advertising.Due to its incred… [+142 chars]",0.8268,neutral
AMZN STOCK,Best Stock to Buy Right Now: Costco vs. Amazon,"In This Article:
The stock market has taken a hit in recent weeks. Even share prices of some dominant businesses have fallen significantly.
From its all-time high in February, Costco Wholesale (NASDAQ: COST) is down more than 16% (as of March 18). Amazon (NAS…","In This Article:The stock market has taken a hit in recent weeks. Even share prices of some dominant businesses have fallen significantly.From its all-time high in February, Costco Wholesale (NASDAQ:… [+148 chars]",0.7184,negative
AMZN STOCK,"Amazon.com, Inc. (NASDAQ:AMZN) Shares Acquired by Matthew 25 Management Corp","Matthew 25 Management Corp boosted its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 3.7% during the 4th quarter, Holdings Channel.com reports. The institutional investor owned 140,000 shares of the e-commerce giant’s stock after purchasing an additional 5,000 s…","Matthew 25 Management Corp boosted its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 3.7% during the 4th quarter, Holdings Channel.com reports. The institutional investor owned 140,000 shares of the e-c… [+5854 chars]",0.8625,positive
AMZN STOCK,"TCW Group Inc. Purchases 17,827 Shares of Amazon.com, Inc. (NASDAQ:AMZN)","TCW Group Inc. boosted its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 0.8% in the fourth quarter, according to its most recent filing with the Securities and Exchange Commission (SEC). The institutional investor owned 2,376,450 shares of the e-co…","TCW Group Inc. boosted its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 0.8% in the fourth quarter, according to its most recent filing with the Securities and Exchange Commission (SEC). T… [+5748 chars]",0.9349,positive
AMZN STOCK,"Amazon.com, Inc. (NASDAQ:AMZN) Shares Bought by Pekin Hardy Strauss Inc.","Pekin Hardy Strauss Inc. grew its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 1.4% in the fourth quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission. The firm owned 26,959 shares of the e-commer…","Pekin Hardy Strauss Inc. grew its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 1.4% in the fourth quarter, according to the company in its most recent 13F filing with the Securities and Excha… [+5900 chars]",0.9538,positive
AMZN STOCK,"DORCHESTER WEALTH MANAGEMENT Co Buys 62 Shares of Amazon.com, Inc. (NASDAQ:AMZN)","DORCHESTER WEALTH MANAGEMENT Co boosted its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 0.3% during the fourth quarter, according to the company in its most recent filing with the Securities and Exchange Commission (SEC). The firm owned 18,130 shares…","DORCHESTER WEALTH MANAGEMENT Co boosted its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 0.3% during the fourth quarter, according to the company in its most recent filing with the Securities… [+5763 chars]",0.9738,positive
AMZN STOCK,"Ascent Wealth Partners LLC Increases Stock Position in Amazon.com, Inc. (NASDAQ:AMZN)","Ascent Wealth Partners LLC boosted its holdings in Amazon.com, Inc. (NASDAQ:AMZN) by 1.6% during the 4th quarter, according to its most recent 13F filing with the Securities and Exchange Commission. The institutional investor owned 45,216 shares of the e-comm…","Ascent Wealth Partners LLC boosted its holdings in Amazon.com, Inc. (NASDAQ:AMZN) by 1.6% during the 4th quarter, according to its most recent 13F filing with the Securities and Exchange Commission. … [+5769 chars]",0.9595,positive
AMZN STOCK,"Amazon.com, Inc. (NASDAQ:AMZN) Shares Purchased by Stevens Capital Partners","Stevens Capital Partners raised its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 12.1% during the fourth quarter, according to its most recent filing with the Securities and Exchange Commission (SEC). The fund owned 6,320 shares of the e-commerce gian…","Stevens Capital Partners raised its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 12.1% during the fourth quarter, according to its most recent filing with the Securities and Exchange Commissi… [+6126 chars]",0.8807,positive
AMZN STOCK,"Amazon.com, Inc. (NASDAQ:AMZN) Shares Bought by Delap Wealth Advisory LLC","Delap Wealth Advisory LLC grew its position in Amazon.com, Inc. (NASDAQ:AMZN) by 4.2% in the fourth quarter, HoldingsChannel reports. The fund owned 6,266 shares of the e-commerce giant’s stock after acquiring an additional 250 shares during the quarter. Amaz…","Delap Wealth Advisory LLC grew its position in Amazon.com, Inc. (NASDAQ:AMZN) by 4.2% in the fourth quarter, HoldingsChannel reports. The fund owned 6,266 shares of the e-commerce giant’s stock after… [+6047 chars]",0.9468,positive
AMZN STOCK,"Abound Financial LLC Acquires Shares of 2,503 Amazon.com, Inc. (NASDAQ:AMZN)","Abound Financial LLC acquired a new stake in Amazon.com, Inc. (NASDAQ:AMZN) in the fourth quarter, Holdings Channel.com reports. The firm acquired 2,503 shares of the e-commerce giant’s stock, valued at approximately $549,000. A number of other large investor…","Abound Financial LLC acquired a new stake in Amazon.com, Inc. (NASDAQ:AMZN) in the fourth quarter, Holdings Channel.com reports. The firm acquired 2,503 shares of the e-commerce giant’s stock, valued… [+5352 chars]",0.8316,neutral
AMZN STOCK,"Amazon.com, Inc. (NASDAQ:AMZN) Shares Acquired by Lansing Street Advisors","Lansing Street Advisors raised its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 27.2% in the 4th quarter, according to its most recent Form 13F filing with the SEC. The fund owned 3,393 shares of the e-commerce giant’s stock after purchasing an additi…","Lansing Street Advisors raised its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 27.2% in the 4th quarter, according to its most recent Form 13F filing with the SEC. The fund owned 3,393 share… [+5930 chars]",0.7783,positive
AMZN STOCK,"Rainey & Randall Wealth Advisors Inc. Buys 74 Shares of Amazon.com, Inc. (NASDAQ:AMZN)","Rainey & Randall Wealth Advisors Inc. raised its position in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 3.5% in the fourth quarter, according to the company in its most recent disclosure with the Securities & Exchange Commission. The firm owned 2,163 shares …","Rainey &amp; Randall Wealth Advisors Inc. raised its position in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 3.5% in the fourth quarter, according to the company in its most recent disclosure with th… [+5687 chars]",0.9559,positive
AMZN STOCK,Retail Stocks To Add to Your Watchlist – March 23rd,"Tesla, Apple, Microsoft, Amazon.com, and Pfizer are the five Retail stocks to watch today, according to MarketBeat’s stock screener tool. Retail stocks refer to shares of companies engaged in selling consumer goods and services directly to the public through …","Tesla, Apple, Microsoft, Amazon.com, and Pfizer are the five Retail stocks to watch today, according to MarketBeat’s stock screener tool. Retail stocks refer to shares of companies engaged in selling… [+5940 chars]",0.8316,neutral
AMZN STOCK,3 amazing ASX ETFs for beginner investors to buy and hold,"Starting your investment journey? Check out these top options.
The post 3 amazing ASX ETFs for beginner investors to buy and hold appeared first on The Motley Fool Australia.","Starting your investment journey can feel overwhelming, but exchange-traded funds (ETFs) make it easier.
Rather than picking individual stocks, ASX ETFs allow you to own a diversified portfolio of c… [+4320 chars]",0.8519,neutral
AMZN STOCK,Dow jumps 598 points as Trump eases off on tariff plans,"Stocks surged on Monday as Donald Trump said he may scale back tariffs set to be unveiled on April. 2. The Nasdaq Composite index gained 2.3%, as all Magnificent 7 stocks surged, the S&P 500 gained 1.8%, and the Dow Jones industrial average gained 1.4%, or al…","In This Story
Stocks surged on Monday as Donald Trump said he may scale back tariffs set to be unveiled on April. 2. The Nasdaq Composite index gained 2.3%, as all Magnificent 7 stocks surged, the S… [+2205 chars]",0.9612,positive
AMZN STOCK,Quantum Computing: Tech's Next Giant Leap?,Recent developments suggest this futuristic technology is inching closer to reality.,"<ul><li>(2:00) - Key Takeaways From Nvidia GTC 2025
</li><li>(6:50) - What To Learn From Nvidia’s Quantum Day Events
</li><li>(13:30) - What Investors Need To Know About D-wave Quantum Computing
<… [+5413 chars]",0.0,neutral
Amazon,Tramontina Seattle Tri-Ply Clad Stainless Steel 12-Inch Large Frying Pan $34.99 amazon,"The ridiculous MSRP is $70, it normally is around $39.99. Right now it's $34.99, the lowest price this year according to the camels, but it isn't an all time low. Perfect if you just bought an...","This collaborative space allows users to contribute additional information, tips, and insights to enhance the original deal post. Feel free to share your knowledge and help fellow shoppers make infor… [+26 chars]",0.9428,neutral
Amazon,Game night planned soon? Don’t miss these crazy good Nintendo Switch deals during Amazon’s Big Spring Sale,The iDB team has the latest deals on Nintendo Switch games and accessories that will help you level up your game night.,"The Nintendo Switch 2 is getting ripe for launch, but Nintendo has assured the gaming community that games made for the first generation Nintendo Switch will be backwards compatible. With that in min… [+4211 chars]",0.6187,neutral
Amazon,Snatch Up Anker’s Nano USB-C to HDMI Adapter for Only $28 During Amazon's Big Spring Sale,Stream your phone or tablet to another display all while keeping them charged up with this Anker adapter.,There’s a decent chance you’ve already picked up some big ticket tech during the weeklong Amazon Big Spring Sale. But have you picked up the peripherals that let you get the most use out of your new … [+1651 chars],0.1154,neutral
Amazon,32 Slightly Embarrassing Products With Tons Of Reviews To Remind You It's All Completely Normal,In case you thought you were the only one with a funky toenail and dirt at the bottom of your bag.View Entire Post ›,"Intimate Rose is a small biz creating wellness products, like dilators, weights, supplements, and more that help treat issues and pain related to the pelvic floor. 
Promising review: ""Since starting… [+1064 chars]",0.7805,neutral
Amazon,3 underrated (HBO) Max movies you should watch this weekend (March 28-30),"From March 28-30, watch these three underrated movies on Max: a 1980s teen comedy, a Tony Scott thriller, and a comedic slasher.","Table of Contents
Table of Contents
Teen Wolf (1985)
Unstoppable (2010)
Scream 3 (2000)
With a new month approaching, Max will add several 2024 releases to its library. The first is Y2K, Kyle Mo… [+3239 chars]",0.2732,neutral
Amazon,How to watch 2024 World Series documentary ‘Fight for Glory’ for free,"The series was produced by five-time World Series champion Derek Jeter, and Brian Grazer and Ron Howard.","New York Post may be compensated and/or receive an affiliate commission if you click or buy through our links. Featured pricing is subject to change.
A new documentary series about the 2024 Dodgers-… [+4676 chars]",0.802,neutral
Amazon,6-Piece Chef Craft Select Plastic Measuring Spoon Set $2,"*Amazon [amazon.com]* has *6-Piece **Chef Craft Select Plastic Measuring Spoon Set (White with Blue)* for *$1.99*. Shipping is free w/ Prime or on $35+. 
 
Includes: 1/8 tsp, 1/4 tsp, 1/2 tsp, 1 tsp,...","This collaborative space allows users to contribute additional information, tips, and insights to enhance the original deal post. Feel free to share your knowledge and help fellow shoppers make infor… [+26 chars]",0.926,neutral
Amazon,My Holy Grail Earbuds Are $80 Off on Amazon,Save 20% on the Pi8 earbuds from Bowers & Wilkins. The best noise cancelling you can fit in your front pants pocket are finally on sale.,"I test a lot of headphones. Earbuds too. Whenever I go to leave my apartment or office, I have my pick of the lot. So I'd like to think it means something when I tell you the Bowers &amp; Wilkins Pi8… [+1324 chars]",0.9077,neutral
Amazon,Woot Has Better Video Game Deals Than Amazon's Spring Sale,"Here are a few of the best video game deals we've come across in Amazon's Big Spring Sale and at other retailers, including Metal Gear Solid: Master Collection Vol.1 and Final Fantasy 7 Rebirth.","Springtime savings have been popping up left and right on a variety of items lately, and if you've been looking to score some sweet deals on video games, now's your chance. Not only are there some gr… [+2148 chars]",0.9382,neutral
Amazon,AmazonスマイルSALE新生活FINALで、Adobe Creative CloudやIllustratorの新規対象キャンペーンやMicrosoft 365/Office 2024のセールが開催中。,"AmazonスマイルSALE新生活FINALで、Adobe Creative CloudやIllustratorの新規対象キャンペーンやMicrosoft 365/Office 2024のセールが開催されています。詳細 […]
The post AmazonスマイルSALE新生活FINALで、Adobe Creative CloudやIllustratorの新規対象キャンペーンやMicrosoft 365/Office 2024のセールが開催中。 first appeared on AAPL Ch..","AmazonSALEFINALAdobe Creative CloudIllustratorMicrosoft 365/Office 2024
Amazon Japan2025032809100AmazonSALE FINALPC
Microsoft 365 FamilyPersonalOffice Home &amp; Business 202411Adobe CC/Illustrator… [+45 chars]",0.9062,neutral
Amazon,Viltrox to announce their first Z1 flash,Viltrox is about to announce their first flash unit (see teaser). Here are the details about the new Viltrox Z1 flash (check the official website for the product listing): Select Viltrox lenses are currently 15% off (monitors are 20% off) Viltrox is teasing a…,"FCC disclosure statement: this post may contain affiliate links or promotions that do not cost readers anything but help keep this website alive. As an Amazon Associate, I earn from qualifying purcha… [+253 chars]",0.81,neutral
Amazon,"Save Up to $185 with these Apple Watch Series 9, 10, and SE 2 Deals","If you're thinking about getting an Apple Watch, here are some amazing deals you definitely won’t want to miss. From the budget-friendly Apple Watch SE 2 to the premium Apple Watch Series 10, there are offers across all models!



Apple Watch SE 2



Image Cr…","If you’re thinking about getting an Apple Watch, here are some amazing deals you definitely wont want to miss. From the budget-friendly Apple Watch SE 2 to the premium Apple Watch Series 10, there ar… [+2652 chars]",0.947,neutral
Amazon,cdk-serverless-clamscan 2.10.71,Serverless architecture to virus scan objects in Amazon S3.,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",0.4588,neutral
Amazon,"If Cleaning Is Just Something You’re Not Good At, You’ll Want These 30 Products","An oil stain remover that can pull out those driveway stains, viral dust sponges, no-scrub shower cleaner, and more.View Entire Post ›","Watch how easy this duster sponge is to use in this video on TikTok. 
The Scrub Daddy Damp Duster seems to be constantly sold out, and these are similar, for less!
I bought a pack of these recently… [+858 chars]",0.4188,neutral
Amazon,3 great Hulu movies you need to stream this weekend (March 28- 30),One of this year's Oscar nominees for Best Picture is among the three great Hulu movies that you need to stream this weekend.,"Table of Contents
Table of Contents
A Complete Unknown (2024)
The Line (2023)
The Truman Show (1998)
Earlier this month, Hulu had the good fortune to add Anora to its lineup just a few weeks aft… [+3010 chars]",0.946,neutral
Amazon,"Trump Reacts To Selloff Following Auto Tariffs: 'That Can Take Care Of Itself In One Day, Two Days, Or One Week'","As President Donald Trump‘s auto tariffs pulled the markets down on Wednesday, he shrugged off the selloff worries, saying that markets can “take care of...","Benzinga and Yahoo Finance LLC may earn commission or revenue on some items through the links below.
As President Donald Trumps auto tariffs pulled the markets down on Wednesday, he shrugged off the… [+2471 chars]",0.5574,negative
Amazon,Europe pushes back as Trump slaps tariffs on imported cars,"BERLIN, March 27 (Xinhua) -- U.S. President Donald Trump on Wednesday turned his earlier threat into","(Xinhua) 08:11, March 28, 2025
BERLIN, March 27 (Xinhua) -- U.S. President Donald Trump on Wednesday turned his earlier threat into action by signing an executive order imposing 25 percent tariffs o… [+7624 chars]",-0.802,positive
Amazon,Everything you say to an Alexa speaker will be sent to Amazon – starting today,Amazon has disabled some Alexa privacy features amid a push to introduce AI capabilities and make more money.,"Amazon
Amazon has disabled two key privacy features in its Alexa smart speakers, in a push to introduce artificial intelligence-powered “agentic capabilities” and turn a profit from the popular devi… [+6532 chars]",0.9143,negative
Amazon,Prime Members: Teckman PS4 & PS5 Controller Cleaning & Repair Tool Kit $3.80 + Free Shipping,Teckman via Amazon [amazon.com] has for *Prime Members: Teckman Video Game Controller Cleaning & Repair Tool Kit for PS4 & PS5* on sale for $7.64 - *50% off *when you apply promo code 50XL2BKC at...,"I recently repaired my son's xbox controller. It cost me $2. If I had purchased this kit , then the cost would have been about $6. I have seven xbox controllers, one ps5, three ps4 etc etc. I've had … [+93 chars]",0.6124,neutral
Amazon,3-Pack 150-Count DenTek Triple Clean Advanced Clean Floss Picks $6.69 w/ S&S & More + Free Shipping w/ Prime or on $35+,Amazon [amazon.com] has *3-Pack 150-Count DenTek Triple Clean Advanced Clean Floss Picks *on sale for $10.30 - 30% off when you clip the *coupon [amazon.com]* - 5% off when you checkout via subscribe...,"This collaborative space allows users to contribute additional information, tips, and insights to enhance the original deal post. Feel free to share your knowledge and help fellow shoppers make infor… [+26 chars]",0.979,neutral
Amazon,What else is new?,"Nikon March rebates ending soon (+ new Tamron & Viltrox savings) RED KOMODO RF mount camera price drop: now $2,995 ($2,000 off) + new firmware update When will the new Leica M11-V camera be announced? Is 7Artisans going to join the L-Mount Alliance next? (lea…","FCC disclosure statement: this post may contain affiliate links or promotions that do not cost readers anything but help keep this website alive. As an Amazon Associate, I earn from qualifying purcha… [+253 chars]",0.8621,neutral
Amazon,"1.7-Oz LâOreal Paris Revitalift Triple Power Anti-Aging Moisturizer w/ Pro Retinol, Hyaluronic Acid + $10 Amazon Credit 2 for $35.33 w/ S&S + Free Shipping (0 replies)","Amazon [amazon.com] has 1.7-Oz L'Oreal Paris Revitalift Triple Power Anti-Aging Moisturizer w/ Pro Retinol, Hyaluronic Acid &amp; Vitamin C on sale 2 for $40.38 - 15% off when you clip the co","This collaborative space allows users to contribute additional information, tips, and insights to enhance the original deal post. Feel free to share your knowledge and help fellow shoppers make infor… [+26 chars]",0.9584,neutral
Amazon,Memo: Amazon MGM Studios head Jen Salke is stepping down to start a new production entity; the former NBC Entertainment president joined Amazon in 2018 (Brian Welk/IndieWire),"Brian Welk / IndieWire:
Memo: Amazon MGM Studios head Jen Salke is stepping down to start a new production entity; the former NBC Entertainment president joined Amazon in 2018  —  No immediate successor will be been named, and film chief Courtenay Valenti and…","Mediagazer presents the day's must-read media news on a single page.
The media business is in tumult: from the production side to
the distribution side, new technologies are upending the industry.… [+416 chars]",0.7604,negative
